defect_id,department,system_source,station_code,station_name,chainage_km,defect_category,asset_age_years,overdue_days,estimated_repair_hours,safety_risk_score,target_mpi_score,urgency_level,predicted_mpi_score,predicted_urgency_level,priority_rank
TMS-DEF-0276,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.84,RAIL_CORRUGATION_WEAR,8.3,6,3.0,5,37.1,MEDIUM_PLANNED,36.7,MEDIUM_PLANNED,493
TMS-DEF-0057,ENGINEERING_CIVIL,TMS,SP,Saidapet,13.48,SLEEPER_CRACK_FATIGUE,10.4,0,2.5,6,36.5,MEDIUM_PLANNED,36.6,MEDIUM_PLANNED,494
TMS-DEF-0078,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.57,TURNOUT_STOCK_RAIL_WEAR,0.6,0,3.5,7,36.3,MEDIUM_PLANNED,36.5,MEDIUM_PLANNED,495
TMS-DEF-0099,ENGINEERING_CIVIL,TMS,CMP,Chromepet,25.58,TURNOUT_STOCK_RAIL_WEAR,12.8,0,3.5,6,35.6,MEDIUM_PLANNED,36.5,MEDIUM_PLANNED,496
TDMS-DEF-0117,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.41,CANTILEVER_BRACKET_MISALIGN,5.5,2,2.0,6,35.4,MEDIUM_PLANNED,36.5,MEDIUM_PLANNED,497
TMS-DEF-0243,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.48,RAIL_FLANGE_LUBRICATION,5.1,24,1.0,3,36.0,MEDIUM_PLANNED,36.5,MEDIUM_PLANNED,498
TMS-DEF-0032,ENGINEERING_CIVIL,TMS,MBM,Mambalam,10.8,TRACK_GEOMETRY_BAD_TGI,7.0,1,4.0,6,34.7,ROUTINE_CYCLE,36.4,MEDIUM_PLANNED,499
TMS-DEF-0131,ENGINEERING_CIVIL,TMS,CMP,Chromepet,24.94,RAIL_CORRUGATION_WEAR,3.5,5,3.0,6,37.9,MEDIUM_PLANNED,36.4,MEDIUM_PLANNED,500
TMS-DEF-0231,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,27.48,BALLAST_DEFICIENCY,7.2,15,4.5,4,36.9,MEDIUM_PLANNED,36.3,MEDIUM_PLANNED,501
TDMS-DEF-0025,ELECTRICAL_TRD,TDMS,VDR,Vandalur,34.72,OHE_HEIGHT_STAGGER_ROUTINE,5.7,19,1.5,3,37.6,MEDIUM_PLANNED,36.2,MEDIUM_PLANNED,502
TMS-DEF-0260,ENGINEERING_CIVIL,TMS,MS,Chennai Egmore,4.35,TRACK_GEOMETRY_BAD_TGI,3.0,1,4.0,6,37.2,MEDIUM_PLANNED,36.1,MEDIUM_PLANNED,503
TMS-DEF-0091,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.11,RAIL_CORRUGATION_WEAR,10.8,1,3.0,6,35.2,MEDIUM_PLANNED,35.8,MEDIUM_PLANNED,504
SMMS-DEF-0228,S_AND_T,SMMS,CMP,Chromepet,25.18,SIGNAL_ASPECT_LED_DEGRADATION,9.7,3,1.0,6,32.1,ROUTINE_CYCLE,35.8,ROUTINE_CYCLE,505
TDMS-DEF-0064,ELECTRICAL_TRD,TDMS,MS,Chennai Egmore,4.02,CANTILEVER_BRACKET_MISALIGN,6.1,0,2.0,6,35.1,MEDIUM_PLANNED,35.5,MEDIUM_PLANNED,506
TMS-DEF-0073,ENGINEERING_CIVIL,TMS,MMNK,Maraimalai Nagar,47.54,BALLAST_DEFICIENCY,12.2,0,4.5,5,35.4,MEDIUM_PLANNED,35.5,MEDIUM_PLANNED,507
TMS-DEF-0240,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,16.76,RAIL_CORRUGATION_WEAR,14.3,1,3.0,5,36.5,MEDIUM_PLANNED,35.4,MEDIUM_PLANNED,508
TMS-DEF-0075,ENGINEERING_CIVIL,TMS,GDY,Guindy,14.59,SLEEPER_CRACK_FATIGUE,14.3,12,2.5,4,34.7,ROUTINE_CYCLE,35.4,ROUTINE_CYCLE,509
TDMS-DEF-0162,ELECTRICAL_TRD,TDMS,MBM,Mambalam,11.13,CANTILEVER_BRACKET_MISALIGN,13.4,9,2.0,5,32.2,ROUTINE_CYCLE,35.3,ROUTINE_CYCLE,510
TMS-DEF-0160,ENGINEERING_CIVIL,TMS,MBM,Mambalam,11.53,BALLAST_DEFICIENCY,10.6,13,4.5,4,33.8,ROUTINE_CYCLE,35.3,ROUTINE_CYCLE,511
TMS-DEF-0266,ENGINEERING_CIVIL,TMS,MBM,Mambalam,11.78,BALLAST_DEFICIENCY,7.5,13,4.5,4,36.1,MEDIUM_PLANNED,35.3,MEDIUM_PLANNED,512
TMS-DEF-0069,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,37.62,RAIL_CORRUGATION_WEAR,8.2,0,3.0,6,34.4,ROUTINE_CYCLE,35.2,ROUTINE_CYCLE,513
TMS-DEF-0079,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,21.28,TURNOUT_STOCK_RAIL_WEAR,3.9,4,3.5,6,36.3,MEDIUM_PLANNED,35.2,MEDIUM_PLANNED,514
SMMS-DEF-0246,S_AND_T,SMMS,PV,Pallavaram,23.64,TRACK_CIRCUIT_INSULATION_FAIL,7.2,4,2.0,6,33.4,ROUTINE_CYCLE,35.2,ROUTINE_CYCLE,515
TDMS-DEF-0209,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,47.01,OHE_HEIGHT_STAGGER_ROUTINE,9.7,22,1.5,3,33.7,ROUTINE_CYCLE,34.9,ROUTINE_CYCLE,516
TMS-DEF-0022,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,19.36,WELD_COLLAR_FATIGUE,1.4,1,2.5,6,36.0,MEDIUM_PLANNED,34.8,MEDIUM_PLANNED,517
TMS-DEF-0046,ENGINEERING_CIVIL,TMS,MS,Chennai Egmore,4.94,BALLAST_DEFICIENCY,4.9,10,4.5,5,34.5,ROUTINE_CYCLE,34.8,ROUTINE_CYCLE,518
TMS-DEF-0090,ENGINEERING_CIVIL,TMS,POTI,Potheri,44.38,BALLAST_PACKING_ROUTINE,13.0,6,2.0,4,34.7,ROUTINE_CYCLE,34.8,ROUTINE_CYCLE,519
TDMS-DEF-0199,ELECTRICAL_TRD,TDMS,MSC,Chetpet,5.93,INSULATOR_ROUTINE_CLEANING,13.7,23,1.5,2,36.4,MEDIUM_PLANNED,34.8,MEDIUM_PLANNED,520
SMMS-DEF-0061,S_AND_T,SMMS,MS,Chennai Egmore,3.85,CABLE_INSULATION_DROP,1.8,4,3.0,6,38.8,MEDIUM_PLANNED,34.7,MEDIUM_PLANNED,521
TMS-DEF-0216,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.44,SLEEPER_CRACK_FATIGUE,15.2,2,2.5,4,30.9,ROUTINE_CYCLE,34.6,ROUTINE_CYCLE,522
TDMS-DEF-0069,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.55,OHE_HEIGHT_STAGGER_ROUTINE,3.9,16,1.5,3,35.3,MEDIUM_PLANNED,34.6,MEDIUM_PLANNED,523
TDMS-DEF-0095,ELECTRICAL_TRD,TDMS,CGL,Chengalpattu Junction,59.7,CATENARY_DROPPER_FATIGUE,7.9,1,2.0,6,33.2,ROUTINE_CYCLE,34.5,ROUTINE_CYCLE,524
SMMS-DEF-0139,S_AND_T,SMMS,SKL,Singaperumal Koil,51.82,CABLE_INSULATION_DROP,8.5,12,3.0,5,33.9,ROUTINE_CYCLE,34.4,ROUTINE_CYCLE,525
TMS-DEF-0037,ENGINEERING_CIVIL,TMS,MKK,Kodambakkam,10.43,SLEEPER_CRACK_FATIGUE,1.4,3,2.5,6,35.4,MEDIUM_PLANNED,34.3,MEDIUM_PLANNED,526
TMS-DEF-0214,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,19.45,BALLAST_DEFICIENCY,9.2,2,4.5,5,34.0,ROUTINE_CYCLE,34.3,ROUTINE_CYCLE,527
TMS-DEF-0097,ENGINEERING_CIVIL,TMS,CMP,Chromepet,24.89,SLEEPER_CRACK_FATIGUE,4.8,7,2.5,5,35.0,MEDIUM_PLANNED,34.2,ROUTINE_CYCLE,528
TDMS-DEF-0099,ELECTRICAL_TRD,TDMS,TLM,Tirusulam,21.31,ROUTINE_MAST_BONDING_CHECK,13.7,15,1.0,3,33.1,ROUTINE_CYCLE,34.2,ROUTINE_CYCLE,529
TMS-DEF-0060,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,26.75,BALLAST_DEFICIENCY,1.2,3,4.5,6,34.3,ROUTINE_CYCLE,34.1,ROUTINE_CYCLE,530
SMMS-DEF-0137,S_AND_T,SMMS,STM,St. Thomas Mount,16.87,CABLE_INSULATION_DROP,12.5,0,3.0,5,34.5,ROUTINE_CYCLE,34.1,ROUTINE_CYCLE,531
TDMS-DEF-0114,ELECTRICAL_TRD,TDMS,POTI,Potheri,43.86,INSULATOR_ROUTINE_CLEANING,14.0,2,1.5,4,35.0,MEDIUM_PLANNED,34.1,MEDIUM_PLANNED,532
SMMS-DEF-0150,S_AND_T,SMMS,SKL,Singaperumal Koil,51.19,TRACK_CIRCUIT_INSULATION_FAIL,4.3,0,2.0,6,29.3,ROUTINE_CYCLE,33.9,ROUTINE_CYCLE,533
TMS-DEF-0174,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,2.6,RAIL_CORRUGATION_WEAR,11.1,2,3.0,5,33.9,ROUTINE_CYCLE,33.9,ROUTINE_CYCLE,534
TDMS-DEF-0116,ELECTRICAL_TRD,TDMS,UPM,Urapakkam,37.9,CANTILEVER_BRACKET_MISALIGN,14.5,1,2.0,5,33.5,ROUTINE_CYCLE,33.8,ROUTINE_CYCLE,535
TMS-DEF-0218,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.72,BALLAST_PACKING_ROUTINE,6.3,13,2.0,4,32.0,ROUTINE_CYCLE,33.8,ROUTINE_CYCLE,536
TDMS-DEF-0165,ELECTRICAL_TRD,TDMS,MKK,Kodambakkam,9.48,CANTILEVER_BRACKET_MISALIGN,17.5,4,2.0,5,33.9,ROUTINE_CYCLE,33.6,ROUTINE_CYCLE,537
TMS-DEF-0148,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,21.52,BALLAST_DEFICIENCY,3.6,6,4.5,5,32.2,ROUTINE_CYCLE,33.5,ROUTINE_CYCLE,538
TDMS-DEF-0062,ELECTRICAL_TRD,TDMS,MSF,Chennai Fort,2.29,OHE_HEIGHT_STAGGER_ROUTINE,1.8,16,1.5,3,33.4,ROUTINE_CYCLE,33.3,ROUTINE_CYCLE,539
TMS-DEF-0038,ENGINEERING_CIVIL,TMS,TBMS,Tambaram Sanatorium,26.81,TRACK_GEOMETRY_BAD_TGI,1.6,1,4.0,6,30.6,ROUTINE_CYCLE,33.2,ROUTINE_CYCLE,540
TMS-DEF-0072,ENGINEERING_CIVIL,TMS,VDR,Vandalur,34.94,RAIL_CORRUGATION_WEAR,13.4,2,3.0,4,30.4,ROUTINE_CYCLE,33.2,ROUTINE_CYCLE,541
TMS-DEF-0208,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.72,SLEEPER_CRACK_FATIGUE,9.9,10,2.5,4,34.0,ROUTINE_CYCLE,33.2,ROUTINE_CYCLE,542
SMMS-DEF-0009,S_AND_T,SMMS,MBM,Mambalam,11.75,ROUTINE_POINT_CLEANING_GREASING,7.1,15,1.0,2,35.7,MEDIUM_PLANNED,33.2,MEDIUM_PLANNED,543
TMS-DEF-0153,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,37.73,TURNOUT_STOCK_RAIL_WEAR,1.0,1,3.5,6,32.3,ROUTINE_CYCLE,33.1,ROUTINE_CYCLE,544
TMS-DEF-0237,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.26,TURNOUT_STOCK_RAIL_WEAR,1.1,3,3.5,6,32.6,ROUTINE_CYCLE,33.1,ROUTINE_CYCLE,545
TDMS-DEF-0202,ELECTRICAL_TRD,TDMS,MSC,Chetpet,6.93,OHE_HEIGHT_STAGGER_ROUTINE,4.0,28,1.5,2,32.9,ROUTINE_CYCLE,33.1,ROUTINE_CYCLE,546
TMS-DEF-0084,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.02,SLEEPER_CRACK_FATIGUE,4.0,0,2.5,6,31.1,ROUTINE_CYCLE,33.0,ROUTINE_CYCLE,547
TMS-DEF-0134,ENGINEERING_CIVIL,TMS,PV,Pallavaram,23.21,SLEEPER_CRACK_FATIGUE,9.1,4,2.5,5,34.6,ROUTINE_CYCLE,33.0,ROUTINE_CYCLE,548
TMS-DEF-0124,ENGINEERING_CIVIL,TMS,MSF,Chennai Fort,1.73,BALLAST_DEFICIENCY,5.5,1,4.5,5,33.6,ROUTINE_CYCLE,32.9,ROUTINE_CYCLE,549
TMS-DEF-0183,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.65,RAIL_FLANGE_LUBRICATION,8.0,25,1.0,2,35.9,MEDIUM_PLANNED,32.9,ROUTINE_CYCLE,550
TMS-DEF-0058,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.82,BALLAST_DEFICIENCY,3.3,2,4.5,5,33.2,ROUTINE_CYCLE,32.7,ROUTINE_CYCLE,551
TMS-DEF-0062,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.32,BALLAST_DEFICIENCY,8.4,3,4.5,5,34.4,ROUTINE_CYCLE,32.7,ROUTINE_CYCLE,552
SMMS-DEF-0063,S_AND_T,SMMS,NBK,Nungambakkam,8.34,SIGNAL_ASPECT_LED_DEGRADATION,4.4,6,1.0,5,31.4,ROUTINE_CYCLE,32.7,ROUTINE_CYCLE,553
SMMS-DEF-0210,S_AND_T,SMMS,SP,Saidapet,12.77,ROUTINE_POINT_CLEANING_GREASING,6.3,12,1.0,3,36.9,MEDIUM_PLANNED,32.7,MEDIUM_PLANNED,554
TMS-DEF-0068,ENGINEERING_CIVIL,TMS,MSB,Chennai Beach,0.1,BALLAST_PACKING_ROUTINE,13.7,16,2.0,3,32.1,ROUTINE_CYCLE,32.6,ROUTINE_CYCLE,555
TMS-DEF-0132,ENGINEERING_CIVIL,TMS,MSC,Chetpet,7.14,RAIL_CORRUGATION_WEAR,5.8,2,3.0,5,33.3,ROUTINE_CYCLE,32.5,ROUTINE_CYCLE,556
TDMS-DEF-0071,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.61,OHE_HEIGHT_STAGGER_ROUTINE,5.1,2,1.5,4,33.7,ROUTINE_CYCLE,32.5,ROUTINE_CYCLE,557
TDMS-DEF-0089,ELECTRICAL_TRD,TDMS,SKL,Singaperumal Koil,51.03,OHE_HEIGHT_STAGGER_ROUTINE,5.1,3,1.5,4,31.5,ROUTINE_CYCLE,32.5,ROUTINE_CYCLE,558
TDMS-DEF-0094,ELECTRICAL_TRD,TDMS,POTI,Potheri,43.98,INSULATOR_ROUTINE_CLEANING,14.3,3,1.5,4,29.3,ROUTINE_CYCLE,32.5,ROUTINE_CYCLE,559
TMS-DEF-0018,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,51.11,SLEEPER_CRACK_FATIGUE,2.2,7,2.5,5,32.6,ROUTINE_CYCLE,32.4,ROUTINE_CYCLE,560
TDMS-DEF-0034,ELECTRICAL_TRD,TDMS,POTI,Potheri,44.17,ROUTINE_MAST_BONDING_CHECK,7.8,3,1.0,4,33.7,ROUTINE_CYCLE,32.4,ROUTINE_CYCLE,561
SMMS-DEF-0212,S_AND_T,SMMS,PZA,Pazhavanthangal,18.59,TRACK_CIRCUIT_INSULATION_FAIL,1.8,5,2.0,6,30.9,ROUTINE_CYCLE,32.3,ROUTINE_CYCLE,562
SMMS-DEF-0208,S_AND_T,SMMS,NBK,Nungambakkam,7.72,SIGNAL_BATTERY_WATERING,2.5,17,1.5,2,33.3,ROUTINE_CYCLE,32.3,ROUTINE_CYCLE,563
TDMS-DEF-0220,ELECTRICAL_TRD,TDMS,MPK,Chennai Park,3.39,ROUTINE_MAST_BONDING_CHECK,4.7,17,1.0,2,21.4,ROUTINE_CYCLE,32.3,ROUTINE_CYCLE,564
TMS-DEF-0196,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,20.62,RAIL_CORRUGATION_WEAR,0.8,4,3.0,5,33.1,ROUTINE_CYCLE,32.2,ROUTINE_CYCLE,565
SMMS-DEF-0103,S_AND_T,SMMS,UPM,Urapakkam,37.13,SIGNAL_ASPECT_LED_DEGRADATION,2.6,7,1.0,5,32.3,ROUTINE_CYCLE,32.1,ROUTINE_CYCLE,566
SMMS-DEF-0138,S_AND_T,SMMS,MSF,Chennai Fort,1.48,SIGNAL_BATTERY_WATERING,14.3,17,1.5,3,31.1,ROUTINE_CYCLE,32.1,ROUTINE_CYCLE,567
TMS-DEF-0064,ENGINEERING_CIVIL,TMS,NBK,Nungambakkam,8.33,RAIL_CORRUGATION_WEAR,9.0,4,3.0,5,30.9,ROUTINE_CYCLE,32.0,ROUTINE_CYCLE,568
TMS-DEF-0244,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,20.69,SLEEPER_CRACK_FATIGUE,7.4,4,2.5,5,35.0,MEDIUM_PLANNED,32.0,ROUTINE_CYCLE,569
TDMS-DEF-0049,ELECTRICAL_TRD,TDMS,MSB,Chennai Beach,0.18,CANTILEVER_BRACKET_MISALIGN,15.6,2,2.0,4,29.9,ROUTINE_CYCLE,31.8,ROUTINE_CYCLE,570
TDMS-DEF-0136,ELECTRICAL_TRD,TDMS,PRGL,Perungalathur,32.75,OHE_HEIGHT_STAGGER_ROUTINE,3.6,8,1.5,4,35.4,MEDIUM_PLANNED,31.8,MEDIUM_PLANNED,571
TDMS-DEF-0111,ELECTRICAL_TRD,TDMS,PRGL,Perungalathur,32.43,CANTILEVER_BRACKET_MISALIGN,11.1,4,2.0,5,30.6,ROUTINE_CYCLE,31.7,ROUTINE_CYCLE,572
TMS-DEF-0281,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,32.38,ROUTINE_FISHPLATE_GREASING,8.1,22,1.5,2,31.9,ROUTINE_CYCLE,31.6,ROUTINE_CYCLE,573
TDMS-DEF-0047,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.78,INSULATOR_ROUTINE_CLEANING,1.3,11,1.5,3,33.6,ROUTINE_CYCLE,31.5,ROUTINE_CYCLE,574
TDMS-DEF-0083,ELECTRICAL_TRD,TDMS,POTI,Potheri,44.38,CANTILEVER_BRACKET_MISALIGN,7.8,7,2.0,4,28.7,ROUTINE_CYCLE,31.4,ROUTINE_CYCLE,575
TDMS-DEF-0002,ELECTRICAL_TRD,TDMS,TLM,Tirusulam,21.8,INSULATOR_ROUTINE_CLEANING,3.7,19,1.5,3,31.3,ROUTINE_CYCLE,31.3,ROUTINE_CYCLE,576
TMS-DEF-0101,ENGINEERING_CIVIL,TMS,PZA,Pazhavanthangal,18.63,SLEEPER_CRACK_FATIGUE,11.4,0,2.5,5,31.1,ROUTINE_CYCLE,31.2,ROUTINE_CYCLE,577
TDMS-DEF-0080,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.01,OHE_HEIGHT_STAGGER_ROUTINE,7.6,2,1.5,4,33.4,ROUTINE_CYCLE,31.2,ROUTINE_CYCLE,578
SMMS-DEF-0051,S_AND_T,SMMS,MSF,Chennai Fort,1.53,LED_UNIT_ROUTINE_INSPECTION,4.4,6,1.0,3,31.4,ROUTINE_CYCLE,31.1,ROUTINE_CYCLE,579
SMMS-DEF-0201,S_AND_T,SMMS,MS,Chennai Egmore,4.74,LED_UNIT_ROUTINE_INSPECTION,11.9,11,1.0,2,32.5,ROUTINE_CYCLE,31.1,ROUTINE_CYCLE,580
TMS-DEF-0176,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,37.64,SLEEPER_CRACK_FATIGUE,6.4,1,2.5,5,31.6,ROUTINE_CYCLE,31.0,ROUTINE_CYCLE,581
TMS-DEF-0253,ENGINEERING_CIVIL,TMS,CGL,Chengalpattu Junction,59.7,RAIL_FLANGE_LUBRICATION,5.9,19,1.0,3,30.3,ROUTINE_CYCLE,31.0,ROUTINE_CYCLE,582
TMS-DEF-0210,ENGINEERING_CIVIL,TMS,PV,Pallavaram,23.94,SLEEPER_CRACK_FATIGUE,6.3,1,2.5,5,29.4,ROUTINE_CYCLE,30.8,ROUTINE_CYCLE,583
TMS-DEF-0235,ENGINEERING_CIVIL,TMS,GI,Guduvancheri,40.62,SLEEPER_CRACK_FATIGUE,2.6,2,2.5,5,28.7,ROUTINE_CYCLE,30.8,ROUTINE_CYCLE,584
SMMS-DEF-0077,S_AND_T,SMMS,TBMS,Tambaram Sanatorium,27.42,LED_UNIT_ROUTINE_INSPECTION,7.0,18,1.0,3,33.9,ROUTINE_CYCLE,30.7,ROUTINE_CYCLE,585
TDMS-DEF-0186,ELECTRICAL_TRD,TDMS,NBK,Nungambakkam,8.56,OHE_HEIGHT_STAGGER_ROUTINE,6.4,20,1.5,3,29.3,ROUTINE_CYCLE,30.7,ROUTINE_CYCLE,586
TMS-DEF-0265,ENGINEERING_CIVIL,TMS,UPM,Urapakkam,36.75,ROUTINE_FISHPLATE_GREASING,5.0,20,1.5,2,31.6,ROUTINE_CYCLE,30.7,ROUTINE_CYCLE,587
TDMS-DEF-0176,ELECTRICAL_TRD,TDMS,MN,Meenambakkam,19.61,OHE_HEIGHT_STAGGER_ROUTINE,3.2,18,1.5,3,28.7,ROUTINE_CYCLE,30.6,ROUTINE_CYCLE,588
TDMS-DEF-0169,ELECTRICAL_TRD,TDMS,TBM,Tambaram,29.55,INSULATOR_ROUTINE_CLEANING,4.6,1,1.5,5,39.3,MEDIUM_PLANNED,30.5,ROUTINE_CYCLE,589
TMS-DEF-0258,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,2.47,RAIL_FLANGE_LUBRICATION,1.6,11,1.0,3,25.3,ROUTINE_CYCLE,30.5,ROUTINE_CYCLE,590
TMS-DEF-0192,ENGINEERING_CIVIL,TMS,TLM,Tirusulam,20.6,ROUTINE_FISHPLATE_GREASING,10.8,22,1.5,2,29.7,ROUTINE_CYCLE,30.5,ROUTINE_CYCLE,591
TMS-DEF-0191,ENGINEERING_CIVIL,TMS,CMP,Chromepet,25.52,BALLAST_DEFICIENCY,3.8,0,4.5,5,29.0,ROUTINE_CYCLE,30.4,ROUTINE_CYCLE,592
TMS-DEF-0145,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.25,BALLAST_PACKING_ROUTINE,11.1,3,2.0,4,29.6,ROUTINE_CYCLE,30.4,ROUTINE_CYCLE,593
SMMS-DEF-0122,S_AND_T,SMMS,CGL,Chengalpattu Junction,59.7,ROUTINE_POINT_CLEANING_GREASING,2.1,15,1.0,3,31.2,ROUTINE_CYCLE,30.4,ROUTINE_CYCLE,594
TDMS-DEF-0020,ELECTRICAL_TRD,TDMS,GI,Guduvancheri,40.53,INSULATOR_ROUTINE_CLEANING,12.0,4,1.5,3,34.0,ROUTINE_CYCLE,30.4,ROUTINE_CYCLE,595
TMS-DEF-0224,ENGINEERING_CIVIL,TMS,SP,Saidapet,12.82,RAIL_CORRUGATION_WEAR,1.9,4,3.0,5,33.6,ROUTINE_CYCLE,30.2,ROUTINE_CYCLE,596
TDMS-DEF-0072,ELECTRICAL_TRD,TDMS,UPM,Urapakkam,37.89,ROUTINE_MAST_BONDING_CHECK,4.4,2,1.0,4,31.4,ROUTINE_CYCLE,30.2,ROUTINE_CYCLE,597
TDMS-DEF-0120,ELECTRICAL_TRD,TDMS,SP,Saidapet,12.49,CANTILEVER_BRACKET_MISALIGN,15.1,3,2.0,4,29.2,ROUTINE_CYCLE,30.1,ROUTINE_CYCLE,598
TDMS-DEF-0161,ELECTRICAL_TRD,TDMS,NBK,Nungambakkam,7.72,ROUTINE_MAST_BONDING_CHECK,15.0,14,1.0,3,27.9,ROUTINE_CYCLE,30.1,ROUTINE_CYCLE,599
TDMS-DEF-0105,ELECTRICAL_TRD,TDMS,MMNK,Maraimalai Nagar,46.8,OHE_HEIGHT_STAGGER_ROUTINE,5.5,5,1.5,3,32.2,ROUTINE_CYCLE,30.0,ROUTINE_CYCLE,600
TDMS-DEF-0008,ELECTRICAL_TRD,TDMS,MSF,Chennai Fort,1.12,OHE_HEIGHT_STAGGER_ROUTINE,15.4,0,1.5,3,30.7,ROUTINE_CYCLE,29.8,ROUTINE_CYCLE,601
TMS-DEF-0111,ENGINEERING_CIVIL,TMS,PRGL,Perungalathur,33.42,BALLAST_PACKING_ROUTINE,10.1,3,2.0,4,29.9,ROUTINE_CYCLE,29.7,ROUTINE_CYCLE,602
TMS-DEF-0291,ENGINEERING_CIVIL,TMS,STM,St. Thomas Mount,17.09,BALLAST_DEFICIENCY,2.4,0,4.5,5,29.4,ROUTINE_CYCLE,29.6,ROUTINE_CYCLE,603
TMS-DEF-0087,ENGINEERING_CIVIL,TMS,SKL,Singaperumal Koil,51.27,BALLAST_PACKING_ROUTINE,15.4,13,2.0,2,30.3,ROUTINE_CYCLE,29.6,ROUTINE_CYCLE,604
SMMS-DEF-0225,S_AND_T,SMMS,CMP,Chromepet,24.9,LED_UNIT_ROUTINE_INSPECTION,14.2,18,1.0,1,21.9,ROUTINE_CYCLE,29.6,ROUTINE_CYCLE,605
SMMS-DEF-0247,S_AND_T,SMMS,GDY,Guindy,14.87,CABLE_INSULATION_DROP,11.2,1,3.0,5,27.5,ROUTINE_CYCLE,29.5,ROUTINE_CYCLE,606
TDMS-DEF-0068,ELECTRICAL_TRD,TDMS,PV,Pallavaram,23.07,INSULATOR_ROUTINE_CLEANING,10.2,3,1.5,4,24.2,ROUTINE_CYCLE,29.5,ROUTINE_CYCLE,607
TMS-DEF-0039,ENGINEERING_CIVIL,TMS,MN,Meenambakkam,19.43,BALLAST_PACKING_ROUTINE,9.7,11,2.0,3,30.4,ROUTINE_CYCLE,29.5,ROUTINE_CYCLE,608
TMS-DEF-0139,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.02,SLEEPER_CRACK_FATIGUE,10.2,4,2.5,4,29.2,ROUTINE_CYCLE,29.4,ROUTINE_CYCLE,609
TMS-DEF-0175,ENGINEERING_CIVIL,TMS,MPK,Chennai Park,3.71,BALLAST_PACKING_ROUTINE,2.8,10,2.0,4,27.9,ROUTINE_CYCLE,29.4,ROUTINE_CYCLE,610
TMS-DEF-0162,ENGINEERING_CIVIL,TMS,PV,Pallavaram,22.94,BALLAST_PACKING_ROUTINE,12.0,10,2.0,3,27.7,ROUTINE_CYCLE,29.4,ROUTINE_CYCLE,611
TDMS-DEF-0132,ELECTRICAL_TRD,TDMS,TBMS,Tambaram Sanatorium,27.41,INSULATOR_ROUTINE_CLEANING,5.8,2,1.5,4,28.3,ROUTINE_CYCLE,29.2,ROUTINE_CYCLE,612
TMS-DEF-0115,ENGINEERING_CIVIL,TMS,MBM,Mambalam,11.97,RAIL_CORRUGATION_WEAR,2.3,10,3.0,4,28.3,ROUTINE_CYCLE,29.0,ROUTINE_CYCLE,613
TDMS-DEF-0098,ELECTRICAL_TRD,TDMS,TLM,Tirusulam,21.03,ROUTINE_MAST_BONDING_CHECK,11.9,11,1.0,3,26.8,ROUTINE_CYCLE,29.0,ROUTINE_CYCLE,614
SMMS-DEF-0168,S_AND_T,SMMS,PZA,Pazhavanthangal,19.2,LED_UNIT_ROUTINE_INSPECTION,8.7,20,1.0,2,28.1,ROUTINE_CYCLE,29.0,ROUTINE_CYCLE,615
